外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"1,000トン以上　　",113,"126,943",112,"125,216",1,"1,727",-,-,-,-,-,-,,2,"2,852",-,-,-,-,2,"2,852",73,"105,449",-,-,"1,000トン以上　　"
内航船　　,112,"125,216",112,"125,216",-,-,-,-,-,-,-,-,,2,"2,852",-,-,-,-,2,"2,852",73,"105,449",-,-,内航船　　
外航船　　,1,"1,727",-,-,1,"1,727",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"2,000トン以上　　",41,"102,471",40,"99,798",1,"2,673",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"2,000トン以上　　"
内航船　　,40,"99,798",40,"99,798",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,1,"2,673",-,-,1,"2,673",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"3,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,,1,"3,587",-,-,1,"3,587",-,-,-,-,-,-,"3,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,1,"3,587",-,-,1,"3,587",-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"4,000トン以上　　",1,"4,295",-,-,1,"4,295",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"4,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,1,"4,295",-,-,1,"4,295",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"5,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"5,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"6,000トン以上　　",27,"170,166",26,"163,202",1,"6,964",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"6,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,27,"170,166",26,"163,202",1,"6,964",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"7,000トン以上　　",72,"541,155",52,"386,295",-,-,-,-,20,"154,860",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"7,000トン以上　　"
内航船　　,39,"288,210",39,"288,210",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,33,"252,945",13,"98,085",-,-,-,-,20,"154,860",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"8,000トン以上　　",63,"565,068",-,-,-,-,-,-,63,"565,068",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"8,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,63,"565,068",-,-,-,-,-,-,63,"565,068",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"9,000トン以上　　",553,"5,381,094",532,"5,191,074",-,-,-,-,20,"180,160",1,"9,860",,3,"28,849",-,-,3,"28,849",-,-,-,-,-,-,"9,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,553,"5,381,094",532,"5,191,074",-,-,-,-,20,"180,160",1,"9,860",,3,"28,849",-,-,3,"28,849",-,-,-,-,-,-,外航船　　
"10,000トン以上　　",327,"5,567,798",317,"5,413,104",-,-,7,"120,984",-,-,3,"33,710",,145,"1,495,474",145,"1,495,474",-,-,-,-,-,-,-,-,"10,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,145,"1,495,474",145,"1,495,474",-,-,-,-,-,-,-,-,内航船　　
外航船　　,327,"5,567,798",317,"5,413,104",-,-,7,"120,984",-,-,3,"33,710",,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"20,000トン以上　　",396,"10,813,745",369,"10,192,668",-,-,27,"621,077",-,-,-,-,,2,"50,690",-,-,2,"50,690",-,-,-,-,-,-,"20,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,396,"10,813,745",369,"10,192,668",-,-,27,"621,077",-,-,-,-,,2,"50,690",-,-,2,"50,690",-,-,-,-,-,-,外航船　　
"30,000トン以上　　",37,"1,331,997",29,"1,068,319",-,-,8,"263,678",-,-,-,-,,10,"349,913",-,-,10,"349,913",-,-,-,-,-,-,"30,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,37,"1,331,997",29,"1,068,319",-,-,8,"263,678",-,-,-,-,,10,"349,913",-,-,10,"349,913",-,-,-,-,-,-,外航船　　
"40,000トン以上　　",179,"7,941,203",179,"7,941,203",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"40,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,179,"7,941,203",179,"7,941,203",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"50,000トン以上　　",216,"12,205,449",216,"12,205,449",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"50,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,216,"12,205,449",216,"12,205,449",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"60,000トン以上　　",404,"32,415,263",404,"32,415,263",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"60,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,404,"32,415,263",404,"32,415,263",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
