内航船　　,"5,888","2,865,322",13,"6,472",396,"188,899",173,"86,247",223,"102,652",25,"12,407",,25,"12,407",-,-,-,-,8,"3,992",8,"3,992",8,"3,992",内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
500トン以上　　,"1,017","645,621",-,-,39,"23,903",39,"23,903",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,500トン以上　　
内航船　　,"1,017","645,621",-,-,39,"23,903",39,"23,903",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
700トン以上　　,"1,907","1,432,327",26,"19,037",1,749,1,749,-,-,-,-,,-,-,-,-,-,-,1,749,1,749,1,749,700トン以上　　
内航船　　,"1,907","1,432,327",26,"19,037",1,749,1,749,-,-,-,-,,-,-,-,-,-,-,1,749,1,749,1,749,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"1,000トン以上　　",861,"1,194,729",-,-,-,-,-,-,-,-,12,"13,008",,12,"13,008",12,"20,604",12,"20,604",42,"46,956",42,"46,956",42,"46,956","1,000トン以上　　"
内航船　　,828,"1,137,893",-,-,-,-,-,-,-,-,12,"13,008",,12,"13,008",12,"20,604",12,"20,604",42,"46,956",42,"46,956",42,"46,956",内航船　　
外航船　　,33,"56,836",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"2,000トン以上　　",813,"2,107,441",-,-,-,-,-,-,-,-,12,"31,416",,12,"31,416",-,-,-,-,-,-,-,-,-,-,"2,000トン以上　　"
内航船　　,795,"2,061,915",-,-,-,-,-,-,-,-,12,"31,416",,12,"31,416",-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,18,"45,526",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"3,000トン以上　　",295,"1,062,202",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,41,"147,313",41,"147,313",37,"132,941","3,000トン以上　　"
内航船　　,251,"904,103",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,44,"158,099",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,41,"147,313",41,"147,313",37,"132,941",外航船　　
"4,000トン以上　　",517,"2,510,168",-,-,9,"43,877",9,"43,877",-,-,-,-,,-,-,308,"1,537,536",308,"1,537,536",36,"172,282",36,"172,282",32,"155,330","4,000トン以上　　"
内航船　　,463,"2,256,347",-,-,9,"43,877",9,"43,877",-,-,-,-,,-,-,308,"1,537,536",308,"1,537,536",4,"16,952",4,"16,952",-,-,内航船　　
外航船　　,54,"253,821",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,32,"155,330",32,"155,330",32,"155,330",外航船　　
"5,000トン以上　　",556,"3,123,545",-,-,4,"21,822",4,"21,822",-,-,-,-,,-,-,312,"1,772,472",312,"1,772,472",-,-,-,-,-,-,"5,000トン以上　　"
内航船　　,528,"2,971,493",-,-,4,"21,822",4,"21,822",-,-,-,-,,-,-,312,"1,772,472",312,"1,772,472",-,-,-,-,-,-,内航船　　
外航船　　,28,"152,052",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"6,000トン以上　　",128,"833,065",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,56,"368,497",56,"368,497",56,"368,497","6,000トン以上　　"
内航船　　,36,"237,640",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,92,"595,425",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,56,"368,497",56,"368,497",56,"368,497",外航船　　
"7,000トン以上　　",509,"3,780,040",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,51,"381,339",51,"381,339",51,"381,339","7,000トン以上　　"
内航船　　,253,"1,880,622",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,256,"1,899,418",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,51,"381,339",51,"381,339",51,"381,339",外航船　　
"8,000トン以上　　",249,"2,083,520",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,84,"697,509",84,"697,509",84,"697,509","8,000トン以上　　"
内航船　　,98,"786,053",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,151,"1,297,467",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,84,"697,509",84,"697,509",84,"697,509",外航船　　
"9,000トン以上　　","2,221","21,733,801",-,-,6,"59,742",6,"59,742",-,-,-,-,,-,-,-,-,-,-,726,"7,131,840",726,"7,131,840",526,"5,153,540","9,000トン以上　　"
内航船　　,382,"3,770,781",-,-,6,"59,742",6,"59,742",-,-,-,-,,-,-,-,-,-,-,200,"1,978,300",200,"1,978,300",-,-,内航船　　
外航船　　,"1,839","17,963,020",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,526,"5,153,540",526,"5,153,540",526,"5,153,540",外航船　　
"10,000トン以上　　","2,639","36,280,959",-,-,56,"781,201",56,"781,201",-,-,-,-,,-,-,60,"662,100",60,"662,100",663,"9,181,884",663,"9,181,884",97,"1,607,108","10,000トン以上　　"
内航船　　,"1,777","21,603,843",-,-,56,"781,201",56,"781,201",-,-,-,-,,-,-,60,"662,100",60,"662,100",547,"7,337,288",547,"7,337,288",-,-,内航船　　
外航船　　,862,"14,677,116",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,116,"1,844,596",116,"1,844,596",97,"1,607,108",外航船　　
"20,000トン以上　　",699,"18,668,977",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"20,000トン以上　　"
内航船　　,12,"286,152",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,687,"18,382,825",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"30,000トン以上　　",197,"6,764,691",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"30,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,197,"6,764,691",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"40,000トン以上　　",361,"15,423,916",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"40,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,361,"15,423,916",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"50,000トン以上　　",243,"13,641,246",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"50,000トン以上　　"
内航船　　,5,"250,710",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,238,"13,390,536",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"60,000トン以上　　",495,"39,715,914",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,"60,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,495,"39,715,914",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
