18,石炭,"30,833","13,627","17,206",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,725,705,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,"4,289,006","27,525","4,261,481",-,-,-,"3,000",-,"3,000","3,000",-,"3,000",-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,"869,639","3,632","866,007",-,-,-,"8,468",-,"8,468","8,468",-,"8,468",-,-,-,-,-,-,22,石材,,,,,
23,原油,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,"343,743","2,150","341,593",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,"4,300",70,"4,230",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,"53,252","10,811","42,441",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"15,453,894","8,413,358","7,040,536",-,-,-,"24,186","17,641","6,545","5,234","3,922","1,312","18,952","13,719","5,233","41,330",-,"41,330",金属機械工業品,,,,,,
28,鉄鋼,"12,256",475,"11,781",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,"1,095,823","14,764","1,081,059",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材,,,,,
30,非鉄金属,"54,473","4,192","50,281",-,-,-,-,-,-,-,-,-,-,-,-,"41,240",-,"41,240",30,非鉄金属,,,,,
31,金属製品,"85,766","49,310","36,456",-,-,-,"5,599","4,643",956,-,-,-,"5,599","4,643",956,-,-,-,31,金属製品,,,,,
32,鉄道車両,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,"13,306,457","7,820,926","5,485,531",-,-,-,"12,395","8,992","3,403","2,586","1,609",977,"9,809","7,383","2,426",-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,"26,842","13,494","13,348",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,"1,679",694,985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,"113,191","30,931","82,260",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,自動車部品,,,,,
37,その他輸送機械,"204,318","78,815","125,503",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,"309,763","204,141","105,622",-,-,-,"6,192","4,006","2,186","2,648","2,313",335,"3,544","1,693","1,851",-,-,-,38,産業機械,,,,,
39,電気機械,"84,918","57,807","27,111",-,-,-,-,-,-,-,-,-,-,-,-,90,-,90,39,電気機械,,,,,
40,測量・光学・医療用機械,"17,124","11,177","5,947",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,"116,709","115,849",860,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,"24,565","10,773","13,792",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,"7,790,342","441,029","7,349,313",-,-,-,"566,681","19,037","547,644","547,644",-,"547,644","19,037","19,037",-,"1,255",-,"1,255",化学工業品,,,,,,
43,陶磁器,923,506,417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,"2,619,938","31,823","2,588,115",-,-,-,"520,693","8,989","511,704","511,704",-,"511,704","8,989","8,989",-,-,-,-,44,セメント,,,,,
45,ガラス類,"15,628","15,026",602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,ガラス類,,,,,
46,窯業品,"68,248","27,285","40,963",-,-,-,"2,847","2,847",-,-,-,-,"2,847","2,847",-,-,-,-,46,窯業品,,,,,
47,重油,"371,257","176,110","195,147",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,"4,383,908","21,930","4,361,978",-,-,-,"3,395","3,395",-,-,-,-,"3,395","3,395",-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,78,18,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,"6,733","6,548",185,-,-,-,"3,806","3,806",-,-,-,-,"3,806","3,806",-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,"35,537","9,051","26,486",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,"16,044","2,321","13,723",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,"111,278","47,042","64,236",-,-,-,"35,940",-,"35,940","35,940",-,"35,940",-,-,-,"1,255",-,"1,255",54,化学薬品,,,,,
55,化学肥料,"7,625","3,730","3,895",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,"153,125","99,619","53,506",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,その他化学工業品,,,,,
軽工業品,,"2,933,848","892,459","2,041,389",-,-,-,"287,388","4,641","282,747","285,265","2,518","282,747","2,123","2,123",-,-,-,-,軽工業品,,,,,,
57,紙・パルプ,"1,758,825","194,873","1,563,952",-,-,-,"129,130","2,518","126,612","129,130","2,518","126,612",-,-,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,"10,044",71,"9,973",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"4,732","4,037",695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,その他繊維工業品,,,,,
60,砂糖,"67,578","15,677","51,901",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,"299,896","212,483","87,413",-,-,-,800,800,-,-,-,-,800,800,-,-,-,-,61,製造食品,,,,,
62,飲料,"452,837","311,731","141,106",-,-,-,"1,323","1,323",,-,-,-,"1,323","1,323",-,-,-,-,62,飲料,,,,,
63,水,"131,792","112,702","19,090",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,"22,610","13,030","9,580",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,"185,534","27,855","157,679",-,-,-,"156,135",-,"156,135","156,135",-,"156,135",-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,"413,933","323,637","90,296",-,-,-,"2,467","1,926",541,-,-,-,"2,467","1,926",541,-,-,-,雑工業品,,,,,,
66,がん具,361,286,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,"21,354","18,189","3,165",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"15,270","13,880","1,390",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"29,977","20,980","8,997",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,"198,025","169,986","28,039",-,-,-,"2,467","1,926",541,-,-,-,"2,467","1,926",541,-,-,-,70,その他日用品,,,,,
71,ゴム製品,"45,384","26,803","18,581",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,ゴム製品,,,,,
72,木製品,"21,757","20,946",811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,"81,805","52,567","29,238",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,その他製造工業品,,,,,
特殊品,,"8,055,617","5,447,297","2,608,320","69,766","69,766",-,"44,720","25,471","19,249","15,583","12,764","2,819","29,137","12,707","16,430",-,-,-,特殊品,,,,,,
74,金属くず,"32,700","12,385","20,315",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,"351,012","331,219","19,793",-,-,-,"6,900",-,"6,900",-,-,-,"6,900",-,"6,900",-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,"57,551","54,312","3,239",-,-,-,"1,293","1,293",-,-,-,-,"1,293","1,293",-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,"14,050","4,755","9,295",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,"1,990,989","1,988,532","2,457","69,766","69,766",-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"337,285","113,169","224,116",-,-,-,"10,082","6,276","3,806",-,-,-,"10,082","6,276","3,806",-,-,-,79,輸送用容器,,,,,
80,取合せ品,"5,272,030","2,942,925","2,329,105",-,-,-,"26,445","17,902","8,543","15,583","12,764","2,819","10,862","5,138","5,724",-,-,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
