39,電気機械,-,"16,160","10,635","4,771","5,529",335,"1,188","1,188",-,-,-,-,-,-,-,-,-,-,39,電気機械,,,,,
40,測量・光学・医療用機械,-,"3,608","2,618",927,"1,691",-,359,359,-,-,-,-,-,-,-,-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,568,-,-,-,-,199,199,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,"2,490","1,846",472,"1,110",264,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,-,"85,570","1,482",-,915,567,"1,838","1,838",-,-,"63,081","6,889",-,"6,093","11,767","6,337","3,790","8,031",化学工業品,,,,,,
43,陶磁器,-,174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,"30,388",-,-,-,-,-,-,-,-,"30,388","4,573",-,"2,055","6,594","2,680","1,570","3,680",44,セメント,,,,,
45,ガラス類,-,196,-,-,-,-,-,-,-,-,166,-,-,-,-,140,-,-,45,ガラス類,,,,,
46,窯業品,-,"15,342",-,-,-,-,-,-,-,-,"15,042","1,153",-,"3,235","2,739","1,639","1,440","1,043",46,窯業品,,,,,
47,重油,-,8,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,"9,995",-,-,-,-,-,-,-,-,"9,865",180,-,8,"2,094","1,384",780,"2,590",48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,"6,538",-,-,-,-,-,-,-,-,"6,538",983,-,635,260,444,-,718,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,"1,801",-,-,-,-,"1,801","1,801",-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,-,"5,445",-,-,-,-,-,-,-,-,132,-,-,-,-,-,-,-,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,-,"15,548","1,482",-,915,567,37,37,-,-,942,-,-,160,80,50,-,-,56,その他化学工業品,,,,,
軽工業品,,-,"63,658","9,920","1,560","7,375",985,"1,814","1,814",-,-,"13,589","4,349",81,220,"1,281","2,066",480,954,軽工業品,,,,,,
57,紙・パルプ,-,"3,020","1,216",-,"1,216",-,-,-,-,-,-,-,-,-,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,-,"2,623","2,203",-,"1,674",529,-,-,-,-,-,-,-,-,-,-,-,-,59,その他繊維工業品,,,,,
60,砂糖,-,"5,212",183,98,85,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,-,"20,483","6,318","1,462","4,400",456,875,875,-,-,"5,811","3,151",20,61,751,525,-,86,61,製造食品,,,,,
62,飲料,-,"10,792",-,-,-,-,939,939,-,-,"7,778","1,198",61,159,530,"1,541",480,868,62,飲料,,,,,
63,水,-,458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,"21,070",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,-,"47,308","7,880","1,291","5,738",851,"1,702","1,702",-,-,"27,327","1,390",485,"4,787","5,428","4,375","3,770",860,雑工業品,,,,,,
66,がん具,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,-,"8,898","5,528",338,"4,339",851,"1,371","1,371",-,-,-,-,-,-,-,-,-,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,-,"2,825","1,169",-,"1,169",-,83,83,-,-,-,-,-,-,-,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,"2,235","1,125",895,230,-,209,209,-,-,-,-,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他・日用品,-,"13,016",58,58,-,-,39,39,-,-,"8,407","1,390",485,247,"1,158",385,90,790,70,その他日用品,,,,,
71,ゴム製品,-,892,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,71,ゴム製品,,,,,
72,木製品,-,"18,930",-,-,-,-,-,-,-,-,"18,915",-,-,"4,540","4,270","3,990","3,680",70,72,木製品,,,,,
73,その他製造工業品,-,486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,その他製造工業品,,,,,
特殊品,,-,"1,507,990","2,120",103,-,"2,017","1,314,713","1,067,793","5,830","241,090","74,906","14,114","6,258",755,"5,353","4,480",410,"7,653",特殊品,,,,,,
74,金属くず,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,"2,731",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,"8,999",-,-,-,-,-,-,-,-,"2,914",719,-,370,111,121,270,281,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,20,-,-,-,-,-,-,-,-,20,-,-,-,20,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,"1,317,853",-,-,-,-,"1,314,713","1,067,793","5,830","241,090","1,200","1,200",-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,-,"10,700",-,-,-,-,-,-,-,-,"9,699",812,46,373,474,346,130,"1,746",79,輸送用容器,,,,,
80,取合せ品,-,"167,657","2,120",103,-,"2,017",-,-,-,-,"61,073","11,383","6,212",12,"4,748","4,013",10,"5,626",80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
